,url,product_code,tltle,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,price_discount,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
1851,https://winestyle.ru/products/Cellar-Master-Sangiovese-2023.html,Артикул: в249871,"""Cellar Master"" Sangiovese, 2023, 750 мл",2 590 ₽,in_stock,12.9 %,,Санджовезе,Россия; Крым,Красное; Сухое,среднее,0.75 л,тёмное,Сатера,http://essewine.com,мясо; сыры,16-18 °С,сухой; округлый; сбалансированный; долгий/продолжительный,wine,,,,,,,,
1852,https://winestyle.ru/products/Alma-Valley-Pinot-Noir-Reserve-2021.html,Артикул: в251052,"""Альма Валей"" Пино Нуар Резерв, 2021, 750 мл",3 410 ₽,in_stock,14 %,,Пино Нуар,Россия; Крым,Красное; Сухое,полнотелое,0.75 л,насыщенное,Alma Valley,http://alma-valley.ru/,мясо; птица; дичь; жареное мясо; паста; ризотто; грибы; овощи; соус; рагу; тушеное мясо; мягкие сыры; мясо под соусом; блюда высокой кухни,16–18 °С,фруктовый; пряный/острый; сухой; насыщенный/интенсивный; долгий/продолжительный; бархатистый,wine,,,3-5 лет,,,,,
1853,https://winestyle.ru/products/Usadba-Perovskih-1890-Cabernet-Sauvignon-Merlot-2018-750.html,Артикул: в224074,"Usadba Perovskih, ""1890"" Cabernet Sauvignon & Merlot, 2018, 750 мл",4 299 ₽,in_stock,13.4 %,Усадьба Перовских,Мерло; Каберне Совиньон,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,тёмное,Wein und Wasser,,мясо; стейк; мясо на гриле; твердые сыры,16–18 °С,перец; черные ягоды; красные фрукты; насыщенный/интенсивный; сбалансированный; долгий/продолжительный; бархатистый; глубокий,wine,,http://perovskywinery.ru/,,,,,,
1854,https://winestyle.ru/products/Skalistyj-Bereg-Riesling-2023.html,Артикул: в251323,"""Skalistyj Bereg"" Riesling, 2023, 750 мл",2 690 ₽,in_stock,11.3 %,Скалистый берег,Рислинг,Россия,Белое; Сухое,среднее,0.75 л,светлое,Скалистый берег,http://skbereg.ru,рыба; белое мясо; паста; сыры; закуски; овощи,8-10 oС,свежий; минералы; цитрусовые; мягкий; чистый; гладкий; пикантный; кислинка,wine,,,5-7 лет,,,,,
1855,https://winestyle.ru/products/Usadba-Divnomorskoe-Marselan-2021.html,Артикул: в250991,"""Usadba Divnomorskoe"" Marselan, 2021, 750 мл",4 050 ₽,in_stock,14.5 %,Усадьба Дивноморское,Марселан,Россия; Краснодарский край,Красное; Сухое,полнотелое,0.75 л,насыщенное,Винодельня Усадьба Дивноморское,https://usadbadivnomorskoe.ru,мясо; дичь; красное мясо; сыры; жаркое; мясо на гриле,16–18 °С,черника; пряный/острый; яркий; насыщенный/интенсивный; приятный; джем; долгий/продолжительный; маслянистый; шелковистый; сложный; глубокий,wine,,http://usadbadivnomorskoe.ru/,,,,,,
1856,https://winestyle.ru/products/Mezyb-Staraya-Doroga-na-Dzhankhot-White-2020.html,Артикул: в239665,"Mezyb, ""Staraya Doroga na Dzhankhot"" White, 2020, 750 мл",3 799 ₽,in_stock,13.5 %,Старая дорога на Джанхот,Шардоне; Вионье,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,умеренное,Мезыбь,,рыба; паста; овощи; устрицы; барбекю; рыба-гриль; гусиная печень,10-12 °С,фруктовый; мед; мягкий; приятный; сбалансированный; долгий/продолжительный; кислинка,wine,,,,,,,,
1857,https://winestyle.ru/products/Gavras-Estate-Areni-Reserve-2021.html,Артикул: в209372,"""Гаврас Истейт"" Арени Резерв, 2021, 750 мл",2 990 ₽,in_stock,12 %,Gavras Estate,Арени,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,тёмное,Yaiyla​ Urban Winery,http://yaiyla.ru,мясо; красное мясо; сыры,16–18 °С,свежий; сочный; пряный/острый; сухой; мягкий; насыщенный/интенсивный; приятный; гармоничный; долгий/продолжительный,wine,,,,,,,,
1858,https://winestyle.ru/products/Ferrum-Winery-Saperavi-2022.html,Артикул: в250081,"Феррум Вайнери, Саперави, 2022, 750 мл",2 990 ₽,in_stock,12 %,,Саперави,Россия; Ставропольский край,Красное; Сухое,среднее,0.75 л,насыщенное,Ferrum Winery,,дичь; красное мясо; твердые сыры; кавказская кухня; грузинская кухня,14–16 °С,фруктовый; сочный; пряный/острый; плотный; сбалансированный; долгий/продолжительный; изысканный/элегантный; бархатистый; изящный,wine,,,13 лет,,,,,
1859,https://winestyle.ru/products/Ferrum-Winery-Cabernet-Sauvignon-2022.html,Артикул: в250079,"Феррум Вайнери, Каберне Совиньон, 2022, 750 мл",4 160 ₽,in_stock,13.5 %,,Каберне Совиньон,Россия; Ставропольский край,Красное; Сухое,полнотелое,0.75 л,тёмное,Ferrum Winery,,мясо; закуски; твердые сыры,14–16 °С,свежий; вишня; слива; пряный/острый; чернослив; полный; приятный; сбалансированный; согревающий; гармоничный; долгий/продолжительный; сладковатый; изысканный/элегантный; щедрый; стойкий,wine,,,13 лет,,,,,
1860,https://winestyle.ru/products/Paradise-Garage-Syrah-2022.html,Артикул: в245333,"""Парадайз Гараж"" Сира, 2022, 750 мл",4 450 ₽,in_stock,13 %,Paradise Garage,Сира,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Winecraft,https://winecraft.su,баранина; телятина; мясо на гриле; тушеное мясо; зрелые/выдержанные сыры,14–16 °С,фруктовый; ваниль; свежий; вишня; земляной; яркий; шелковистый,wine,,,,,Да,Да,,
1861,https://winestyle.ru/products/Le-K2-Rose-2022.html,Артикул: в220874,"""Ле К2"" Роза, 2022, 750 мл",3 490 ₽,in_stock,12.5 %,,Пино Нуар; Сира,Россия; Крым,Розовое; Сухое,среднее,0.75 л,умеренное,Le K2 Winery,https://lek2winery.ru,птица; рыба; белое мясо; аперитив; морепродукты/дары моря; овощи; мягкие сыры,8-10 °C,ягоды; минералы; утонченный; округлый; мягкий; сбалансированный; кислинка,wine,,,,,,,,
1862,https://winestyle.ru/products/Golubitskoe-Estate-Chardonnay-Reserve-2022.html,Артикул: в251534,"Поместье Голубицкое, Шардоне Резерв, 2022, 750 мл",2 540 ₽,in_stock,13.2 %,,Шардоне,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Golubitskoe Estate / Villa Romanov,http://golubitskoe-estate.ru/,рыба; салат; паста; сливочный сыр; рыба в соусе,10–12 °С,фруктовый; свежий; минералы; насыщенный/интенсивный; приятный; сбалансированный; сливочный,wine,,,,,,,,
1863,https://winestyle.ru/products/Fanagoria-Alta-Qortis-2020.html,Артикул: в221192,"Fanagoria, ""Alta Qortis"", 2020, 750 мл",3 530 ₽,in_stock,14.5 %,,Каберне Совиньон; Саперави,Россия; Краснодарский край,Красное; Сухое,полнотелое,0.75 л,насыщенное,Фанагория,http://www.fanagoria.ru/,мясо; дичь; мясо на гриле; мягкие сыры; зрелые/выдержанные сыры,16–18 °С,фруктовый; пряный/острый; сухой; полный; долгий/продолжительный; бархатистый,wine,,,10-15 лет,,,,,
1864,https://winestyle.ru/products/Zakharyin-s-House-White-2020.html,Артикул: в244717,"""Zakharyin's House"" White, 2020, 750 мл",5 090 ₽,in_stock,12 %,Дом Захарьиных,Алиготе; Сары Пандас,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Бурлюк,https://burluk-winery.com,рыба; морепродукты/дары моря; цыпленок; кролик/крольчатина; телятина; тушеное мясо; жареный цыпленок; камбала; сыр Brie; сыр Чеддер,10–12 °С,ваниль; тосты; пряный/острый; сливочное масло; имбирь; сбалансированный; долгий/продолжительный; сладковатый; пикантный; шелковистый,wine,,,,,,,,
1865,https://winestyle.ru/products/Winepark-Chardonnay-2022.html,Артикул: в247515,"""Вайнпарк"" Шардоне, 2022, 750 мл",3 250 ₽,in_stock,12 %,Winepark,Шардоне,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,ООО Горизонт-Сервис,,рыба; аперитив; морепродукты/дары моря; салат; гриль; паштет; мягкие сыры; тапас; канапе,8–10 °С,фруктовый; цветочный; свежий; сливочный; кислинка; изящный,wine,,https://winepark.ru/,,,,,,
1866,https://winestyle.ru/products/Yaiyla-Reserve-Pinot-Meunier-2021.html,Артикул: в205168,"""Яйла"" Резерв Пино Менье, 2021, 750 мл",4 590 ₽,in_stock,12.5 %,Yaiyla,Пино Менье,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,умеренное,Yaiyla​ Urban Winery,http://yaiyla.ru,дичь; мягкие сыры; мясные закуски; пернатая дичь,16–18 °С,фруктовый; свежий; ягоды; специи/пряности; сбалансированный; округлые танины; долгий/продолжительный; бодрящий,wine,,http://yaiyla.ru/,,,,,,
1867,https://winestyle.ru/products/Paradise-Garage-Traminer-2022.html,Артикул: в237579,"""Парадайз Гараж"" Траминер, 2022, 750 мл",4 100 ₽,in_stock,12.5 %,Paradise Garage,Траминер,Россия; Крым,Оранжевое; Сухое,среднее,0.75 л,умеренное,Winecraft,https://winecraft.su,сыры; азиатская кухня; фрукты,10–12 °С,фруктовый; сухой; округлый; долгий/продолжительный; бархатистый; кислинка,wine,,,,,,,,
1868,https://winestyle.ru/products/Paradise-Garage-Syrah-Carbonic-2022.html,Артикул: в235779,"""Парадайз Гараж"" Сира Карбоник, 2022, 750 мл",4 100 ₽,in_stock,12.5 %,Paradise Garage,Сира,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Winecraft,https://winecraft.su,баранина; телятина; мясо на гриле; тушеное мясо; зрелые/выдержанные сыры,14–16 °С,фруктовый; ваниль; сбалансированный; долгий/продолжительный; бальзамико; шелковистый; тонкий,wine,,,,,,,,
1869,https://winestyle.ru/products/Alma-Valley-Reserve-Cabernet-Franc-2021.html,Артикул: в251047,"""Альма Валей"" Резерв Каберне Фран, 2021, 750 мл",3 630 ₽,in_stock,14.5 %,,Каберне Фран,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Alma Valley,http://alma-valley.ru/,жареное мясо; тунец; овощи; барбекю; мясо на гриле; ягнятина; мягкие сыры; овощи гриль; рыба-гриль; гамбургер,16–18 °С,пряный/острый; сухой; перец; яркий; насыщенный/интенсивный,wine,,,5 лет,,,,,
1870,https://winestyle.ru/products/Doros-Muscat-2021.html,Артикул: в202040,"""Дорос"" Мускат, 2021, 750 мл",3 400 ₽,in_stock,10.5 %,Doros,Белый мускат,Россия; Крым,Белое; Сухое,лёгкое,0.75 л,светлое,Winecraft,https://winecraft.su,птица; рыба; свинина; морепродукты/дары моря; азиатская кухня; овощи; мясо на гриле; твердые сыры; спаржа; острые/пряные блюда,10–12 °С,свежий; пряный/острый; сухой; мускатный орех; мягкий,wine,,,,,,,,
1871,https://winestyle.ru/products/Andryus-Yutsis-Organic-Pinot-Noir-Rose.html,Артикул: в204937,"""Андрюс Юцис"" Органик Пино Нуар Розе, 750 мл",4 450 ₽,in_stock,11 %,Andryus Yutsis,Пино Нуар,Россия; Крым; Севастополь,Розовое; Сухое,среднее,0.75 л,светлое,Wein und Wasser,,птица; рыба; белое мясо; салат; сыры; брускетта; тартар,8–12 °С,фруктовый; сочный; красные ягоды; легкое; сбалансированный; джем; шелковистый,wine,,,,,Да,,,
1872,https://winestyle.ru/products/Balance-Wine-Mainstream-Sparkling-White-Semi-Sweet-in-can.html,Артикул: в209265,"""Баланс Вайн"" Мейнстрим, Белое полусладкое, в жестяной банке, 330 мл",149 ₽,in_stock,12 %,Balance Wine,Мускат,Россия; Краснодарский край,Винный напиток; Полусладкое,лёгкое,0.33 л,светлое,Винзавод Юровский,https://винзавод-юровский.рф,аперитив; салат; закуски; десерты; фрукты; выпечка; лед,8-10 °С,фруктовый; мягкий; приятный; освежающий; сладковатый; изысканный/элегантный,wine,,,,,,,,
1873,https://winestyle.ru/products/Vinzavod-Yurovskiy-Cabernet-Semi-Sweet-Tetra-Pak.html,Артикул: в196511,"Vinzavod Yurovskiy, Cabernet Semi-Sweet, Tetra Pak, 1 литр",339 ₽,in_stock,12 %,,Каберне Совиньон,Россия; Краснодарский край,Красное; Полусладкое,лёгкое,1 л,насыщенное,Винзавод Юровский,https://винзавод-юровский.рф,мясо; дичь; сыры; выпечка; фруктовый десерт,16–18 °С,фруктовый; ягоды; легкое; приятный; сбалансированный; гармоничный; сладковатый,wine,,,,,,,,
1874,https://winestyle.ru/products/Inkerman-Bastardo-Merlot-Saperavi-Special-Reserve-2020.html,Артикул: в238304,"Inkerman, Bastardo-Merlot-Saperavi ""Special Reserve"", 2020, 750 мл",6 390 ₽,in_stock,13 %,,Бастардо; Мерло; Саперави,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,насыщенное,Инкерман,http://inkerman.ru/,красное мясо; мясо на гриле; зрелые/выдержанные сыры,16–18 °C,шоколад; ягоды; специи/пряности; черная смородина; кофе; чернослив; яркий; насыщенный/интенсивный; приятный; терпкий; долгий/продолжительный; горьковатый; сладковатый,wine,,,,,,,,
1875,https://winestyle.ru/products/Crimean-Wines-Muscat-Rkatsiteli.html,Артикул: в184394,"""Crimean Wines"" Muscat Rkatsiteli, 700 мл",429 ₽,in_stock,12 %,Вина Крыма,Мускат; Ркацители,Россия; Крым,Белое; Полусладкое,лёгкое,0.7 л,светлое,Фотисаль,https://www.fotisal.ru,рыба; белое мясо; десерты; выпечка; фруктовый десерт,10–12 °С,фруктовый; пряный/острый; мед; мягкий; приятный; сбалансированный; гармоничный; сладковатый; нежный,wine,,,,,,,,
1876,https://winestyle.ru/products/Ashtab-White-Semi-Sweet.html,Артикул: в236711,"""Аштаб"" Белое Полусладкое, 750 мл",419 ₽,in_stock,12 %,Ashtab,Ркацители; Совиньон Блан; Бианка; Первенец Магарача,Россия; Ставропольский край,Белое; Полусладкое,лёгкое,0.75 л,светлое,СХП Виноградное,https://вино26.рф,рыба; морепродукты/дары моря; десерты; фрукты,10–12 °С,фруктовый; пряный/острый; мед; трава; яркий; мягкий; сбалансированный; гармоничный; сладковатый; нежный,wine,,,,,,,,
1877,https://winestyle.ru/products/Makitra-Cabernet-Sauvignon-Dry.html,Артикул: в249893,"""Makitra"" Cabernet Sauvignon Dry, 750 мл",409 ₽,in_stock,14 %,Макитра,Каберне Совиньон,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Кубань-Вино,http://kuban-vino.ru/,белое мясо; жареное мясо; овощи; барбекю; жареное красное мясо; овощи гриль; колбасные изделия,14–16 °С,фруктовый; минералы; пряный/острый; округлый; сбалансированный; тонкий,wine,,,,,,,,
1878,https://winestyle.ru/products/Bello-Monetti-Bianco-Semidolce.html,Артикул: в210937,"""Бэлло Монетти"" Белый Полусладкий напиток, 750 мл",419 ₽,in_stock,7 %,Bello Monetti,,Россия; Уфа,Винный напиток; Полусладкое,лёгкое,0.75 л,светлое,Боска-Рус,http://gkneral.ru/,салат; сыры; закуски; десерты,6-8 °C,цитрусовые; персик; приятный; сбалансированный,wine,,,,,,,,
1879,https://winestyle.ru/products/Golitsyn-Wines-Sauvignon-Blanc-Crimean.html,Артикул: в40680,"""Golitsyn Wines"" Sauvignon Blanc Crimean, 750 мл",329 ₽,in_stock,11 %,Голицынские вина,Совиньон Блан,Россия; Крым; Евпатория,Белое; Полусладкое,среднее,0.75 л,светлое,Евпаторийский завод классических вин (ЕЗКВ),http://ezkv.wine,сыры; десерты; фрукты; орехи; козий сыр,10-12 °C,фруктовый; сухофрукты; насыщенный/интенсивный; освежающий; кислинка,wine,,,,,,,,
1880,https://winestyle.ru/products/Makitra-Cabernet-Sauvignon-Semi-sweet.html,Артикул: в249896,"""Makitra"" Cabernet Sauvignon Semi-sweet, 750 мл",409 ₽,in_stock,14 %,Макитра,Каберне Совиньон,Россия; Краснодарский край,Красное; Полусладкое,среднее,0.75 л,тёмное,Кубань-Вино,http://kuban-vino.ru/,белое мясо; жареное мясо; овощи; барбекю; жареное красное мясо; овощи гриль; колбасные изделия,14–16 °С,фруктовый; цветочный; округлый; мягкий; приятный; сладковатый,wine,,,,,,,,
1881,https://winestyle.ru/products/Wine-help-me-Cabernet.html,Артикул: в231110,"""Вайн хелп ми"" Каберне, 750 мл",399 ₽,in_stock,12 %,Wine help me,Каберне Совиньон,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Винный Дом Советский,,мясо; сыры,12–14 °С,фруктовый; пряный/острый; приятный; терпкий,wine,,,,,,,,
1882,https://winestyle.ru/products/Chateau-de-Grenadier-Blanc-Moelleux.html,Артикул: в216187,"""Шато де Гренадер"" Белое Полусладкое, 700 мл",429 ₽,in_stock,12 %,Chateau de Grenadier,Ркацители; Совиньон Блан; Бианка; Первенец Магарача,Россия; Ставропольский край,Белое; Полусладкое,лёгкое,0.7 л,светлое,СХП Виноградное,https://вино26.рф,мясо; рыба; закуски; фрукты; универсальное вино; пикник,10–12 °С,фруктовый; легкое; мягкий; приятный; сбалансированный; сладковатый,wine,,,,,,,,
1883,https://winestyle.ru/products/More-Solnce-Bastardo-Chernomorskoe.html,Артикул: в179294,"""More Solnce"" Bastardo Chernomorskoe, 750 мл",489 ₽,in_stock,12 %,Море Солнце,Бастардо,Россия; Крым; Евпатория,Красное; Полусладкое,лёгкое,0.75 л,насыщенное,Евпаторийский завод классических вин (ЕЗКВ),http://ezkv.wine,торты; пирожные; фруктовый десерт; кондитерские изделия,14–16 °C,фруктовый; мягкий; долгий/продолжительный; пикантный; кислинка,wine,,,,,,,,
1884,https://winestyle.ru/products/Monastyrskaya-Trapeza-Red-Dry-1000.html,Артикул: в176572,"""Monastyrskaya Trapeza"" Red Dry, 1 литр",350 ₽,in_stock,12 %,Монастырская трапеза,Красные сорта винограда,Россия; Ставропольский край,Красное; Сухое,лёгкое,1 л,насыщенное,Alvisa Alcohol Group,http://www.alvisa.ru/,птица; свинина; говядина; овощи; запеканка,16–18 °С,легкое; терпкий; освежающий,wine,,,,,,,,
1885,https://winestyle.ru/products/Yaiyla-Reserve-Syrah-2021.html,Артикул: в205169,"""Яйла"" Резерв Сира, 2021, 1.5 литра",8 490 ₽,in_stock,13.5 %,Yaiyla,Сира,Россия; Крым; Севастополь,Красное; Сухое,среднее,1.5 л,насыщенное,Yaiyla​ Urban Winery,http://yaiyla.ru,дичь; красное мясо; сыры; мясные закуски,16–18 °С,богатый; насыщенный/интенсивный; сбалансированный; округлые танины; долгий/продолжительный; глубокий,wine,,http://yaiyla.ru/,,,,,,
1886,https://winestyle.ru/products/1928-Shtopor-Bastardo.html,Артикул: в250826,"""1928"" Shtopor,  Bastardo, 750 мл",339 ₽,in_stock,12 %,1928; Штопор,Бастардо,Россия; Крым; Евпатория,Красное; Сухое,лёгкое,0.75 л,умеренное,Евпаторийский завод классических вин (ЕЗКВ),http://ezkv.wine,мясо; десерты; фрукты,12-14 °С,фруктовый; легкое; яркий; терпкий; гармоничный; чистый,wine,,,,,,,,
1887,https://winestyle.ru/products/Vinnyj-Dom-Sovetskij-Nashi-Tradicii-Chardonnay-Semi-Sweet.html,Артикул: в230251,"Vinnyj Dom Sovetskij, ""Nashi Tradicii"" Chardonnay Semi-Sweet, 750 мл",379 ₽,in_stock,12 %,Наши Традиции,Шардоне,Россия; Крым,Белое; Полусладкое,среднее,0.75 л,светлое,Винный Дом Советский,,рыба; белое мясо; десерты; фрукты; пикник,10–12 °С,фруктовый; цитрусовые; округлый; мягкий; приятный; гармоничный; сладковатый; кислинка,wine,,,,,,,,
1888,https://winestyle.ru/products/Loco-Cimbali-Red-2019.html,Артикул: в228016,"""Loco Cimbali"" Red, 2019, 1.5 литра",6 550 ₽,in_stock,13.5 %,Балаклава,Каберне Совиньон; Мерло; Саперави,Россия; Крым,Красное; Сухое,среднее,1.5 л,насыщенное,Золотая Балка,http://balaklavawine.ru,мясо; дичь; жареное мясо; сыры; говядина; оленина; баранина; зрелые/выдержанные сыры,16–18 °С,фруктовый; округлый; сбалансированный; долгий/продолжительный,wine,,,,,,,,
1889,https://winestyle.ru/products/Wine-help-me-Muscat.html,Артикул: в238655,"""Вайн хелп ми"" Мускат, 750 мл",369 ₽,in_stock,12 %,Wine help me,Мускат,Россия; Крым,Белое; Полусладкое,лёгкое,0.75 л,светлое,Винный Дом Советский,,птица; аперитив; пицца; десерты; суп; выпечка,10–12 °С,фруктовый; цветочный; свежий; мягкий; приятный; гармоничный; сладковатый,wine,,,,,,,,
1890,https://winestyle.ru/products/Winery-Askery-Premium-Saperavi-Cabernet.html,Артикул: в236095,"Winery Askery, ""Premium"" Saperavi-Cabernet, 750 мл",489 ₽,in_stock,12 %,,Саперави; Каберне Совиньон,Россия; Крым,Красное; Полусладкое,среднее,0.75 л,насыщенное,Винодельня Аскери,,мясо; птица; сыры; фрукты; выпечка,16-18 °С,фруктовый; свежий; черные ягоды; округлый; мягкий; приятный; сбалансированный; терпкий; сладковатый; бархатистый,wine,,,,,,,,
1891,https://winestyle.ru/products/Acharuli-Rkatsiteli-750.html,Артикул: в151373,"""Ачарули"" Ркацители, 750 мл",469 ₽,in_stock,12 %,Acharuli,Ркацители,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Олимп,https://olimpwine.ru,птица; выпечка; мягкие сыры,10–12 °С,фруктовый; минералы; богатый; пикантный,wine,,,,,,,,
1892,https://winestyle.ru/products/1928-Shtopor-Sauvignon-Blanc.html,Артикул: в250723,"""1928"" Shtopor, Sauvignon Blanc, 750 мл",339 ₽,in_stock,12 %,1928; Штопор,Совиньон Блан,Россия; Крым; Евпатория,Белое; Полусладкое,лёгкое,0.75 л,светлое,Евпаторийский завод классических вин (ЕЗКВ),http://ezkv.wine,сыры; закуски; десерты,14-16 ̊С,цитрусовые; тропические фрукты; легкое; приятный; сбалансированный; гармоничный; освежающий,wine,,,,,,,,
1893,https://winestyle.ru/products/Alma-Reserve.html,Артикул: в230960,"""Альма"" Резерв, 1.5 литра",15 680 ₽,in_stock,15 %,,Каберне Совиньон; Сира; Мерло,Россия; Крым,Красное; Сухое,среднее,1.5 л,тёмное,Alma Valley,http://alma-valley.ru/,мясо; дичь; жареное мясо; говядина; ягнятина; тушеное мясо; твердые сыры; зрелые/выдержанные сыры,16–18 °С,фруктовый; округлый; полный; сбалансированный; бархатистый; танинный; стойкий,wine,,,5 лет,,,,,
1894,https://winestyle.ru/products/Winery-Askery-Premium-Bastardo-Merlot.html,Артикул: в236091,"Winery Askery, ""Premium"" Bastardo-Merlot, 750 мл",489 ₽,in_stock,12 %,,Мерло; Бастардо,Россия; Крым,Красное; Полусладкое,среднее,0.75 л,насыщенное,Винодельня Аскери,,мясо; сыры; выпечка; фруктовый десерт,16-18 °С,фруктовый; сочный; ягоды; мягкий; приятный; терпкий; сладковатый; нежный,wine,,,,,,,,
1895,https://winestyle.ru/products/Balance-Wine-Mainstream-Sparkling-Red-Semi-Sweet-in-can.html,Артикул: в209267,"""Баланс Вайн"" Мейнстрим, Красное полусладкое, в жестяной банке, 330 мл",149 ₽,in_stock,12 %,Balance Wine,Каберне Совиньон,Россия; Краснодарский край,Винный напиток; Полусладкое,лёгкое,0.33 л,умеренное,Винзавод Юровский,https://винзавод-юровский.рф,аперитив; салат; закуски; десерты; фрукты; выпечка; лед,8-10 °С,фруктовый; лесные ягоды; мягкий; приятный; сбалансированный; сладковатый,wine,,,,,,,,
1896,https://winestyle.ru/products/Ashamta-Abza.html,Артикул: в151442,"""Ashamta"" Abza, 700 мл",459 ₽,in_stock,12 %,Ашамта,Белые сорта винограда,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,0.7 л,светлое,Олимп,https://olimpwine.ru,аперитив; десерты; фрукты,10–12 °С,фруктовый; свежий; легкое; приятный; долгий/продолжительный; сладковатый; пикантный,wine,,,,,,,,
1897,https://winestyle.ru/products/Pavel-Shvets-Cler-Polati-Pinot-Noir-2022.html,Артикул: в246224,"Павел Швец, ""Клер Полати"" Пино Нуар, 2022, 750 мл",10 490 ₽,in_stock,13 %,Uppa; Pavel Shvets,Пино Нуар,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,насыщенное,Uppa Winery,http://uppawinery.ru,мясо; утка; сыры; говядина; баранина; мясо на гриле; зрелые/выдержанные сыры,16–18 °C,свежий; ягоды; пряный/острый; сухой; утонченный; приятный; изысканный/элегантный,wine,,https://wine-pavelshvets.ru,12-15 лет,,Да,,,
1898,https://winestyle.ru/products/Domaine-Renaud-Merlot-Semi-Sweet.html,Артикул: в246394,"""Домен Рено"" Мерло Полусладкое, 700 мл",349 ₽,in_stock,12 %,Domaine Renaud,Мерло,Россия; Краснодарский край,Красное; Полусладкое,среднее,0.7 л,насыщенное,Винзавод Юровский,https://винзавод-юровский.рф,утка; красное мясо; пицца; десерты; фрукты; тушеное мясо; мягкие сыры; мясные закуски,16–18 °С,фруктовый; легкое; округлый; приятный; гармоничный; долгий/продолжительный; сладковатый; нежный,wine,,,,,,,,
1899,https://winestyle.ru/products/Krymskaya-Trapeza-Chardonnay.html,Артикул: в105825,"""Krymskaya Trapeza"" Chardonnay, 750 мл",459 ₽,in_stock,12 %,Крымская трапеза,Шардоне,Россия; Краснодарский край; Крымск,Белое; Полусладкое,лёгкое,0.75 л,светлое,Олимп,https://olimpwine.ru,птица; салат; сыры; закуски; фрукты; овощи,10–12 °С,фруктовый; цветочный; округлый; гармоничный; освежающий; сладковатый; кислинка,wine,,,,,,,,
1900,https://winestyle.ru/products/GrillWine-Red-Semi-Sweet-Tetra-Pak.html,Артикул: в242514,"""GrillWine"" Red Semi-Sweet, Tetra Pak, 1 литр",289 ₽,in_stock,10.6 %,,Каберне Совиньон; Монарх,Россия; Краснодарский край,Красное; Полусладкое,среднее,1 л,насыщенное,Франсуэль,https://fransuel.ru/,говядина; овощи; мясо на гриле; пикник,,свежий; специи/пряности; ежевика; черная смородина; насыщенный/интенсивный; сладковатый,wine,,,,,,,,
1901,https://winestyle.ru/products/Santo-Stefano-Rosso-Zero-in-can.html,Артикул: в228004,"""Санто Стефано"" Россо Зеро, в жестяной банке, 0.25 литра",189 ₽,in_stock,Безалкогольное - 0.0%,Santo Stefano,,Россия; Раменское,Игристый винный напиток,лёгкое,250 мл,насыщенное,Евразийская Алкогольная Группа,,десерты; фрукты; лед; напитки на каждый день,6–8 °С,фруктовый; ягоды; легкое; гармоничный; освежающий; сладковатый; нежный,wine,,http://www.santostefano.ru,,,,,,
1902,https://winestyle.ru/products/VIBES-Pinot-Grigio-2021.html,Артикул: в238129,"""ВАЙБС"" Пино Гриджио, 2021, 750 мл",5 690 ₽,in_stock,12 %,,Пино Гриджио,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,VIBES,https://www.vibes-wine.ru,устрицы; барабулька; сашими; роллы,8–10 °С,минералы; персик; груша; яблоки; мягкий; приятный; чистый; долгий/продолжительный; изящный,wine,,,,,,,,
1903,https://winestyle.ru/products/Makitra-Chardonnay-Semi-sweet.html,Артикул: в253847,"""Makitra"" Chardonnay Semi-sweet, 750 мл",379 ₽,in_stock,10.4 %,Макитра,Шардоне,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,рыба; морепродукты/дары моря; молодые сыры; холодные закуски,12–14 °С,фруктовый; мягкий; сбалансированный; сладковатый; сдержанный,wine,,,,,,,,
